Date,Product_ID,Category,Region,Units_Sold,Sales
2030-07-26,1042,Electronics,East,37,7987.317919944714
2030-07-27,1031,Books,East,57,9081.157891279654
2030-07-28,1006,Groceries,South,53,2959.7236418652824
2030-07-29,1086,Books,East,46,3037.01733261546
2030-07-30,1086,Books,South,78,12174.571562438665
2030-07-31,1045,Electronics,North,4,1650.7457436590112
2030-08-01,1060,Electronics,North,34,2582.8966954382813
2030-08-02,1017,Groceries,East,66,24676.9722039394
2030-08-03,1070,Books,East,63,9547.408547482111
2030-08-04,1039,Clothing,South,61,27016.766910500453
2030-08-05,1087,Books,West,81,17810.357188651436
2030-08-06,1077,Clothing,South,42,3954.065787659989
2030-08-07,1049,Groceries,South,78,38458.9748832237
2030-08-08,1004,Electronics,North,64,6179.258523050027
2030-08-09,1053,Groceries,West,17,4898.273110864804
2030-08-10,1085,Electronics,West,61,17625.972830293453
2030-08-11,1057,Electronics,South,30,5780.357732313364
2030-08-12,1021,Books,North,43,20477.864645010188
2030-08-13,1073,Books,East,93,39385.363809102615
2030-08-14,1089,Electronics,North,7,2916.2810936751703
2030-08-15,1078,Clothing,East,73,35575.41473031242
2030-08-16,1037,Clothing,North,46,10763.244482944981
2030-08-17,1048,Books,West,23,1325.28369123773
2030-08-18,1000,Groceries,North,36,13862.642524934363
2030-08-19,1077,Clothing,South,14,2752.374295040266
2030-08-20,1035,Electronics,East,20,2065.3824876744793
2030-08-21,1094,Books,North,56,13820.307097963754
2030-08-22,1027,Books,North,81,37551.78473523471
2030-08-23,1097,Electronics,East,32,3006.8780581493734
2030-08-24,1034,Groceries,North,25,10646.560486564338
2030-08-25,1059,Electronics,East,94,20202.519610792304
2030-08-26,1061,Groceries,West,49,3774.6155566824386
2030-08-27,1086,Books,East,57,24265.317750403174
2030-08-28,1045,Groceries,East,27,13098.077113962601
2030-08-29,1082,Electronics,West,27,4123.511570497204
2030-08-30,1081,Books,North,46,7301.706169840232
2030-08-31,1078,Clothing,North,95,19129.915510508887
2030-09-01,1060,Books,West,45,18401.574536360797
2030-09-02,1064,Electronics,South,26,392.7150864612276
2030-09-03,1088,Electronics,East,14,1676.3419449194857
2030-09-04,1025,Books,North,48,17082.76355722079
2030-09-05,1034,Books,North,85,17744.88311272216
2030-09-06,1056,Books,East,92,15809.726683403189
2030-09-07,1078,Groceries,East,15,6561.279233429828
2030-09-08,1062,Clothing,East,94,43192.40036193578
2030-09-09,1003,Groceries,South,89,42231.679017837785
2030-09-10,1078,Electronics,West,51,7321.037811030873
2030-09-11,1041,Books,South,54,24685.08364840477
2030-09-12,1044,Groceries,South,11,4082.244339980087
2030-09-13,1038,Groceries,East,75,6417.392006955338
2030-09-14,1064,Electronics,West,28,8652.904788388645
2030-09-15,1021,Groceries,North,55,1259.7233803234135
2030-09-16,1010,Electronics,East,69,24640.26544661295
2030-09-17,1036,Groceries,West,92,33989.223921104305
2030-09-18,1089,Clothing,North,72,28567.862583231505
2030-09-19,1050,Electronics,South,26,2457.9691895198207
2030-09-20,1090,Clothing,West,70,22248.972974500313
2030-09-21,1057,Groceries,South,32,3124.472818097621
2030-09-22,1076,Clothing,South,48,22745.209961313412
2030-09-23,1006,Clothing,West,96,32712.50298370645
2030-09-24,1007,Clothing,North,12,680.5159862638478
2030-09-25,1050,Groceries,West,70,7115.205489199722
2030-09-26,1022,Electronics,North,77,25802.349502435387
2030-09-27,1089,Groceries,East,61,14857.681130210703
2030-09-28,1090,Groceries,East,34,12606.719119073234
2030-09-29,1008,Groceries,East,87,12840.026498200847
2030-09-30,1045,Electronics,South,81,26922.74703746048
2030-10-01,1037,Books,East,45,4351.97170507118
2030-10-02,1012,Groceries,South,60,16585.08174281437
2030-10-03,1006,Groceries,North,65,31155.91699086706
2030-10-04,1010,Electronics,West,71,22565.851461403417
2030-10-05,1073,Books,West,13,448.459343506318
2030-10-06,1096,Books,South,78,38570.488904293874
2030-10-07,1049,Books,South,81,7036.024623763476
2030-10-08,1066,Books,South,94,34014.26287022866
2030-10-09,1040,Electronics,North,48,13005.10651878989
2030-10-10,1028,Electronics,North,49,7557.600114181334
2030-10-11,1036,Books,East,98,9494.449510238592
2030-10-12,1055,Clothing,East,91,8833.748423098754
2030-10-13,1079,Electronics,West,58,24975.71893993592
2030-10-14,1015,Clothing,East,89,38957.714742666896
2030-10-15,1043,Clothing,North,99,23554.20925401478
2030-10-16,1049,Books,North,73,4436.539728826316
2030-10-17,1070,Books,North,70,31026.863061944892
2030-10-18,1078,Groceries,North,61,15166.922771773414
2030-10-19,1005,Clothing,West,26,5849.83326732448
2030-10-20,1017,Groceries,West,39,8174.592737002922
2030-10-21,1018,Books,North,58,10953.702821078625
2030-10-22,1050,Clothing,South,27,7229.0514897417015
2030-10-23,1065,Electronics,East,40,12249.008041589403
2030-10-24,1002,Groceries,West,31,7395.1051722732
2030-10-25,1088,Books,South,3,1348.0728002789153
2030-10-26,1099,Clothing,East,88,14577.552174191924
2030-10-27,1053,Books,South,15,4400.592147382842
2030-10-28,1048,Groceries,North,54,8476.78072833285
2030-10-29,1027,Books,East,70,26539.905816083923
2030-10-30,1037,Books,South,11,660.4327253791902
2030-10-31,1027,Electronics,West,30,3073.8752528913883
2030-11-01,1031,Books,West,35,14090.604180247206
2030-11-02,1040,Clothing,West,43,4289.973331275681
2030-11-03,1035,Clothing,East,61,19313.55828776078
2030-11-04,1035,Electronics,North,40,19416.77165732226
2030-11-05,1086,Clothing,North,93,24758.125269315064
2030-11-06,1065,Books,East,87,8858.710507477152
2030-11-07,1009,Books,East,42,7019.821720354481
2030-11-08,1069,Clothing,North,42,17366.767213428222
2030-11-09,1071,Groceries,West,3,546.9415422863614
2030-11-10,1078,Books,North,90,32806.85093321478
2030-11-11,1092,Clothing,North,78,30490.319403426867
2030-11-12,1062,Books,South,83,21213.106397460826
2030-11-13,1091,Books,West,85,33470.8374588601
2030-11-14,1021,Electronics,East,21,3470.931915566326
2030-11-15,1097,Clothing,North,73,19193.030563045835
2030-11-16,1019,Books,West,77,26673.843299668857
2030-11-17,1032,Groceries,East,53,4894.859635494759
2030-11-18,1014,Clothing,South,44,6339.289616760009
2030-11-19,1006,Groceries,South,46,15156.905040492918
2030-11-20,1087,Clothing,West,37,12251.678972509804
2030-11-21,1089,Groceries,North,38,9565.295276954468
2030-11-22,1049,Groceries,East,88,35185.640584445035
2030-11-23,1009,Clothing,West,38,9355.862275332645
2030-11-24,1078,Electronics,South,11,4860.327010580022
2030-11-25,1036,Electronics,East,93,34465.11934483456
2030-11-26,1058,Clothing,East,45,7389.021735838676
2030-11-27,1087,Books,North,64,13035.16570607566
2030-11-28,1074,Clothing,South,44,14835.324945197874
2030-11-29,1062,Clothing,South,81,36310.82444110437
2030-11-30,1020,Books,South,62,6049.171299532595
2030-12-01,1078,Clothing,East,90,23596.662058521324
2030-12-02,1078,Clothing,South,61,4160.46635338562
2030-12-03,1036,Books,West,90,13223.972349617787
2030-12-04,1044,Books,South,12,4153.570392644265
2030-12-05,1013,Electronics,East,82,3943.377644271138
2030-12-06,1042,Groceries,South,9,3011.0013461298176
2030-12-07,1084,Groceries,South,67,30243.6291006341
2030-12-08,1083,Electronics,East,74,35889.36675232958
2030-12-09,1032,Electronics,South,2,232.2995570050052
2030-12-10,1002,Groceries,North,8,3015.6799899028733
2030-12-11,1086,Electronics,East,43,19948.62535422551
2030-12-12,1043,Clothing,South,18,985.8773216920255
2030-12-13,1086,Electronics,North,52,11069.32154430495
2030-12-14,1090,Electronics,West,39,17959.920644927093
2030-12-15,1034,Electronics,East,31,3390.3420984908694
2030-12-16,1024,Electronics,South,14,6545.598290784595
2030-12-17,1095,Groceries,East,64,17172.743349312732
2030-12-18,1085,Books,North,97,5717.918213010023
2030-12-19,1007,Groceries,East,93,21430.90932454882
2030-12-20,1061,Groceries,West,44,7474.191374269948
2030-12-21,1017,Books,South,60,8896.802320223163
2030-12-22,1091,Groceries,West,97,26706.33410986899
2030-12-23,1027,Clothing,North,99,24449.081428373214
2030-12-24,1074,Books,East,2,492.3278164276901
2030-12-25,1011,Clothing,South,99,5265.755375812123
2030-12-26,1063,Groceries,South,32,12900.349078505502
2030-12-27,1001,Groceries,North,36,8852.589522876227
2030-12-28,1058,Books,North,55,22673.41208351551
2030-12-29,1036,Groceries,East,87,36022.46956931701
2030-12-30,1003,Electronics,South,63,10419.967478059092
2030-12-31,1040,Clothing,North,69,836.9485317353739
2031-01-01,1044,Clothing,South,80,36520.83055635824
2031-01-02,1033,Electronics,East,40,15309.615984490309
2031-01-03,1086,Books,West,24,1501.2830122440203
2031-01-04,1012,Books,North,58,20523.082306368142
2031-01-05,1006,Electronics,East,28,554.7192461370419
2031-01-06,1031,Electronics,West,62,1463.32052292482
2031-01-07,1022,Clothing,East,25,6691.334685073571
2031-01-08,1048,Electronics,North,7,399.4083822806689
2031-01-09,1071,Electronics,East,38,18335.94604866919
2031-01-10,1046,Electronics,South,71,31806.38837516263
2031-01-11,1036,Groceries,North,86,28243.078996785865
2031-01-12,1097,Electronics,South,86,3544.6960311265216
2031-01-13,1047,Groceries,East,91,15394.404145617034
2031-01-14,1028,Clothing,North,97,18637.99409047427
2031-01-15,1036,Clothing,South,45,11053.400380022827
2031-01-16,1022,Books,South,32,2968.3970644211704
2031-01-17,1037,Clothing,South,32,9375.382559060032
2031-01-18,1092,Books,West,1,223.5276174755194
2031-01-19,1043,Groceries,South,74,35088.98789262505
2031-01-20,1004,Electronics,South,45,21093.10481323608
2031-01-21,1051,Clothing,East,64,18373.263239461532
2031-01-22,1039,Electronics,East,68,22149.719875204635
2031-01-23,1010,Books,East,93,7209.385036449444
2031-01-24,1077,Groceries,East,7,835.9987092217884
2031-01-25,1001,Clothing,West,38,17151.320826239556
2031-01-26,1034,Electronics,East,70,24681.39115532371
2031-01-27,1044,Books,East,53,5449.502223441523
2031-01-28,1048,Electronics,East,75,21705.228748190937
2031-01-29,1034,Clothing,South,73,34166.40993000759
2031-01-30,1091,Electronics,West,30,5374.015260579983
2031-01-31,1071,Groceries,East,22,2223.143648095739
2031-02-01,1031,Clothing,South,58,27352.358369756574
2031-02-02,1067,Books,North,73,17229.46193764839
2031-02-03,1070,Clothing,West,55,11794.671863961556
2031-02-04,1038,Books,East,46,6490.964683328591
2031-02-05,1047,Books,South,97,43347.04906883776
2031-02-06,1090,Clothing,North,26,11033.157610173186
2031-02-07,1036,Books,North,64,13277.778926336608
2031-02-08,1059,Clothing,South,80,2000.0405719654907
2031-02-09,1080,Groceries,South,9,2059.7328085320755
2031-02-10,1073,Groceries,West,87,8579.977246807672
2031-02-11,1003,Electronics,South,15,1199.0954155942766
2031-02-12,1022,Groceries,East,19,3849.7015267463935
2031-02-13,1013,Books,North,16,936.7631887818771
2031-02-14,1004,Electronics,East,25,11978.940209912897
2031-02-15,1065,Electronics,East,99,3296.1257082099796
2031-02-16,1023,Clothing,East,51,10540.226988694192
2031-02-17,1017,Electronics,North,77,6908.772947655848
2031-02-18,1026,Clothing,North,46,15985.807187258164
2031-02-19,1023,Electronics,North,7,340.3232708059468
2031-02-20,1028,Groceries,South,34,9449.780866315848
2031-02-21,1010,Clothing,East,58,22551.544493639067
2031-02-22,1017,Books,West,78,37091.28689557166
2031-02-23,1003,Electronics,South,23,8102.405634665281
2031-02-24,1032,Groceries,South,23,1351.272108541756
2031-02-25,1077,Groceries,West,17,907.3761791187948
2031-02-26,1041,Clothing,East,13,4790.279569187479
2031-02-27,1031,Clothing,West,27,3118.80802819589
2031-02-28,1050,Clothing,North,66,15123.719241199267
2031-03-01,1003,Books,East,30,14656.330189864977
2031-03-02,1019,Books,South,4,1647.0173248715962
2031-03-03,1084,Books,North,94,39934.09003724724
2031-03-04,1066,Electronics,North,67,28929.075972222825
2031-03-05,1088,Books,South,14,4390.081033233887
2031-03-06,1067,Clothing,West,11,4119.803849618758
2031-03-07,1061,Groceries,North,40,7435.63392683203
2031-03-08,1057,Groceries,North,87,43433.762638800625
2031-03-09,1046,Clothing,East,96,14113.426860554502
2031-03-10,1074,Books,East,3,897.3108828561736
2031-03-11,1079,Books,South,1,148.21022237738472
2031-03-12,1058,Clothing,South,9,584.2333329699227
2031-03-13,1099,Groceries,South,73,21032.544596958312
2031-03-14,1005,Electronics,West,76,13918.704503055043
2031-03-15,1094,Groceries,North,1,295.77744108646
2031-03-16,1039,Books,South,16,4540.039257053544
2031-03-17,1076,Groceries,East,94,25916.344944352444
2031-03-18,1022,Books,North,72,5070.063585801558
2031-03-19,1051,Groceries,South,46,10381.674653857048
2031-03-20,1003,Clothing,North,10,4078.8193030540797
2031-03-21,1036,Books,North,33,5425.870322956762
2031-03-22,1041,Electronics,North,41,9326.574941317589
2031-03-23,1043,Electronics,South,51,12850.851442103498
2031-03-24,1096,Clothing,North,22,9520.243549739009
2031-03-25,1041,Groceries,North,16,5299.902190731988
2031-03-26,1028,Clothing,North,83,4905.237091833561
2031-03-27,1018,Clothing,East,75,32545.033728334532
2031-03-28,1083,Electronics,South,62,25898.16433514589
2031-03-29,1031,Electronics,West,53,20102.186116160585
2031-03-30,1043,Books,East,75,17877.632173217284
2031-03-31,1054,Books,North,14,5336.761330712635
2031-04-01,1079,Books,North,59,14430.43303100211
2031-04-02,1004,Clothing,West,26,9644.583827328055
2031-04-03,1045,Clothing,West,44,19415.175156807883
2031-04-04,1075,Books,East,20,8927.307534279847
2031-04-05,1044,Electronics,North,84,19550.454113555632
2031-04-06,1020,Electronics,West,5,2155.389564412472
2031-04-07,1077,Groceries,East,65,3881.4175691706632
2031-04-08,1021,Books,West,11,658.8066602537497
2031-04-09,1029,Clothing,North,47,13096.587786358066
2031-04-10,1022,Groceries,North,10,3294.038630435718
2031-04-11,1004,Groceries,North,61,5182.983963994457
2031-04-12,1062,Groceries,North,92,22205.876419854165
2031-04-13,1092,Books,South,45,2530.6968253411037
2031-04-14,1058,Books,South,47,14336.351152292738
2031-04-15,1093,Books,South,34,14585.866652302448
2031-04-16,1081,Electronics,East,13,4828.760277244367
2031-04-17,1051,Groceries,East,89,17387.29460144052
2031-04-18,1064,Electronics,West,23,11430.05608810036
2031-04-19,1038,Books,West,36,12054.172984862653
2031-04-20,1080,Electronics,East,63,25796.71917123933
2031-04-21,1002,Electronics,West,76,25699.530702744127
2031-04-22,1041,Clothing,East,47,23256.257183736525
2031-04-23,1070,Books,South,66,27222.774871822778
2031-04-24,1026,Groceries,East,84,22219.459648576332
2031-04-25,1027,Books,East,80,15181.678863233521
2031-04-26,1053,Electronics,West,14,4819.582127961059
2031-04-27,1094,Books,West,53,15858.060374718021
2031-04-28,1014,Books,East,66,21013.19811383082
2031-04-29,1052,Clothing,North,49,8725.712508473005
2031-04-30,1071,Clothing,West,16,3521.2308172731473
2031-05-01,1069,Books,East,68,19275.777875356453
2031-05-02,1091,Clothing,West,43,18113.701278493234
2031-05-03,1003,Electronics,North,77,29554.55346719434
2031-05-04,1093,Electronics,West,65,4429.189475513873
2031-05-05,1016,Electronics,East,9,1172.8942425855178
2031-05-06,1033,Clothing,East,21,484.30798956085215
2031-05-07,1005,Books,North,82,1139.855620857463
2031-05-08,1035,Electronics,East,96,11514.622074942574
2031-05-09,1098,Groceries,North,98,39363.39192340801
2031-05-10,1038,Electronics,East,84,38079.41361045777
2031-05-11,1079,Books,East,43,8684.559469483462
2031-05-12,1065,Electronics,West,66,18873.842614259986
2031-05-13,1007,Groceries,West,4,1423.8630998325464
2031-05-14,1014,Electronics,North,7,3338.572878433422
2031-05-15,1062,Electronics,West,86,39330.964479713766
2031-05-16,1090,Books,South,84,3194.0352071775974
2031-05-17,1079,Electronics,North,58,7632.873264007761
2031-05-18,1064,Electronics,South,99,3374.0018272656407
2031-05-19,1058,Clothing,North,4,1248.4231451385406
2031-05-20,1009,Books,South,20,7162.834501431862
2031-05-21,1006,Books,West,35,5637.060521914172
2031-05-22,1073,Books,West,97,41553.58119357169
2031-05-23,1075,Books,East,59,13680.816614396399
2031-05-24,1080,Electronics,South,85,42432.59010379058
2031-05-25,1011,Groceries,East,45,458.8132215946147
2031-05-26,1078,Groceries,North,14,891.0993997512986
2031-05-27,1045,Clothing,South,95,14998.475458640096
2031-05-28,1031,Electronics,East,22,494.97190594102784
2031-05-29,1031,Books,North,48,18880.624046003657
2031-05-30,1089,Books,South,30,1075.7452817079222
2031-05-31,1077,Groceries,East,29,10933.000589105284
2031-06-01,1089,Clothing,South,36,1287.3076130476518
2031-06-02,1060,Electronics,South,42,5621.127106559679
2031-06-03,1068,Clothing,East,29,12244.543550507706
2031-06-04,1060,Electronics,West,7,3332.2568592353937
2031-06-05,1045,Clothing,West,32,6819.773052916832
2031-06-06,1067,Clothing,East,13,6308.511202670952
2031-06-07,1091,Books,North,13,4123.231484341916
2031-06-08,1054,Groceries,East,54,11542.997339575366
2031-06-09,1000,Books,East,14,5647.21721961991
2031-06-10,1076,Groceries,South,6,928.2658492121914
2031-06-11,1066,Clothing,West,16,2243.842689064112
2031-06-12,1048,Electronics,West,41,13600.042829143484
2031-06-13,1024,Books,West,52,10469.61798294706
2031-06-14,1015,Electronics,West,85,6510.985822258399
2031-06-15,1084,Books,East,16,684.999604672885
2031-06-16,1012,Books,South,5,1980.2143118087693
2031-06-17,1051,Books,West,24,8188.710205995572
2031-06-18,1035,Electronics,West,43,9106.588592461132
2031-06-19,1071,Books,South,65,29194.850180198155
2031-06-20,1043,Books,East,10,2113.1980869687377
2031-06-21,1082,Books,East,59,21124.64208006424
2031-06-22,1046,Electronics,East,35,15941.326969805074
2031-06-23,1079,Books,West,31,13080.467817781257
2031-06-24,1075,Electronics,West,79,20574.865892105103
2031-06-25,1019,Groceries,West,11,3778.6301552878895
2031-06-26,1017,Books,East,9,1914.2660753676973
2031-06-27,1053,Clothing,West,66,21590.35655199165
2031-06-28,1011,Groceries,North,44,5992.8305707267355
2031-06-29,1024,Electronics,South,94,20964.221760225624
2031-06-30,1059,Clothing,North,16,1802.838582798418
2031-07-01,1074,Electronics,North,48,1378.1100870229695
2031-07-02,1085,Electronics,West,53,15814.37991944242
2031-07-03,1033,Books,South,65,28182.074649422906
2031-07-04,1012,Clothing,North,48,1081.6010191374644
2031-07-05,1037,Electronics,East,70,7423.82010701485
2031-07-06,1011,Groceries,East,46,10832.571235955265
2031-07-07,1035,Books,East,75,25221.70801895281
2031-07-08,1027,Groceries,East,33,3098.7760616420637
2031-07-09,1090,Groceries,South,52,1964.5842421715065
2031-07-10,1038,Books,East,81,21411.04360658023
2031-07-11,1076,Electronics,South,55,22614.22676689447
2031-07-12,1042,Groceries,South,51,1390.5203837261545
2031-07-13,1090,Electronics,South,98,17756.721006240423
2031-07-14,1030,Electronics,South,40,13404.88895874937
2031-07-15,1001,Books,West,25,1851.5895747552208
2031-07-16,1081,Groceries,North,63,7913.677002679402
2031-07-17,1089,Groceries,West,22,5992.610700015948
2031-07-18,1041,Books,North,90,42937.517809662015
2031-07-19,1030,Electronics,West,91,13722.607347489084
2031-07-20,1060,Electronics,East,38,9457.760583129628
2031-07-21,1055,Books,South,9,1853.6951061140844
2031-07-22,1085,Electronics,East,37,16639.80166390535
2031-07-23,1099,Electronics,East,5,226.1301668762333
2031-07-24,1082,Groceries,East,82,23567.81022007191
2031-07-25,1013,Electronics,West,22,9341.170357267596
2031-07-26,1013,Electronics,East,12,5930.131353128039
2031-07-27,1028,Electronics,South,60,21142.529627141135
2031-07-28,1080,Electronics,South,44,8631.40885537027
2031-07-29,1049,Books,North,22,4659.466520315916
2031-07-30,1049,Books,West,6,1093.945726043726
2031-07-31,1062,Books,South,27,8255.801310445993
2031-08-01,1072,Electronics,South,55,20476.985520856862
2031-08-02,1064,Books,West,15,6173.086592378642
2031-08-03,1067,Clothing,East,64,13704.35991966427
2031-08-04,1070,Clothing,South,17,6140.181823817797
2031-08-05,1010,Clothing,East,3,1376.8472102837713
2031-08-06,1013,Groceries,South,10,4612.0414928084565
2031-08-07,1082,Electronics,North,63,22363.375313801014
2031-08-08,1002,Groceries,East,63,20291.170692122992
2031-08-09,1007,Books,South,89,24069.852153645545
2031-08-10,1092,Electronics,West,62,6185.545159373066
2031-08-11,1042,Clothing,West,85,5999.1750310156785
2031-08-12,1008,Electronics,West,9,2231.985539941167
2031-08-13,1018,Groceries,South,24,2115.063276999722
2031-08-14,1011,Books,East,32,9367.358834495188
2031-08-15,1026,Books,North,3,979.1830135427906
2031-08-16,1057,Groceries,North,33,8829.204211899058
2031-08-17,1024,Electronics,South,43,1197.5108326407696
2031-08-18,1044,Groceries,South,12,459.44039775771313
2031-08-19,1047,Books,South,93,6094.957785935293
2031-08-20,1049,Clothing,East,85,7249.34777776432
2031-08-21,1080,Books,West,98,48514.16311320338
2031-08-22,1043,Books,East,97,17343.84815150421
2031-08-23,1058,Electronics,East,32,4898.142498695367
2031-08-24,1032,Clothing,South,20,712.2130295094448
2031-08-25,1077,Books,North,67,21527.568426208134
2031-08-26,1027,Clothing,East,68,22410.996960574274
2031-08-27,1017,Groceries,North,17,1631.4875841902765
2031-08-28,1054,Electronics,South,81,37294.69675929789
2031-08-29,1032,Clothing,East,19,7642.594918800635
2031-08-30,1014,Clothing,West,4,491.4258609427158
2031-08-31,1060,Electronics,West,93,23070.17223786661
2031-09-01,1010,Groceries,East,17,3988.3958321364194
2031-09-02,1035,Clothing,West,64,11569.60113457518
2031-09-03,1014,Electronics,East,22,9034.10220426011
2031-09-04,1052,Books,West,66,4193.613464988023
2031-09-05,1061,Electronics,South,42,8967.167055655975
2031-09-06,1047,Books,West,76,16699.879301652843
2031-09-07,1093,Clothing,West,45,10785.399581742662
2031-09-08,1014,Clothing,South,11,4752.676452021608
2031-09-09,1062,Clothing,South,53,6195.793619132988
2031-09-10,1086,Groceries,West,60,3625.941301260819
2031-09-11,1042,Groceries,North,29,9069.058256687946
2031-09-12,1049,Books,North,20,1903.5778547848622
2031-09-13,1059,Electronics,East,5,233.58361034381835
2031-09-14,1058,Books,West,25,5476.452951995405
2031-09-15,1014,Electronics,East,34,3999.309538096628
2031-09-16,1028,Clothing,South,12,2243.9537189437438
2031-09-17,1074,Electronics,West,28,3843.2360190057166
2031-09-18,1081,Groceries,South,98,5428.402939978424
2031-09-19,1039,Electronics,West,6,1707.4207765971528
2031-09-20,1030,Electronics,West,19,441.5414719476117
2031-09-21,1072,Clothing,South,12,5802.28704620707
2031-09-22,1085,Clothing,West,25,4431.2988912533365
2031-09-23,1010,Groceries,West,13,4558.153341820051
2031-09-24,1080,Electronics,East,81,32973.30241140829
2031-09-25,1096,Electronics,South,76,11153.862585893034
2031-09-26,1061,Electronics,North,3,1130.6459023918003
2031-09-27,1074,Clothing,North,24,10029.269259794584
2031-09-28,1007,Groceries,West,8,1025.9635565415251
2031-09-29,1050,Electronics,East,90,44669.015251116805
2031-09-30,1056,Electronics,West,45,906.1854566680702
2031-10-01,1003,Electronics,East,72,8375.776942709888
2031-10-02,1035,Electronics,West,96,37652.176375269744
2031-10-03,1018,Groceries,North,96,10091.923418622615
2031-10-04,1023,Groceries,South,1,352.1473330200412
2031-10-05,1040,Groceries,East,3,1287.6296953248684
2031-10-06,1048,Clothing,West,65,31200.974583401185
2031-10-07,1081,Electronics,West,15,3635.7192381919813
2031-10-08,1096,Electronics,East,50,24292.173513061876
2031-10-09,1045,Electronics,East,20,4233.8985074804505
2031-10-10,1035,Electronics,North,3,350.6482183213471
2031-10-11,1009,Books,East,61,15971.124188702439
2031-10-12,1077,Groceries,West,15,4926.200845689471
2031-10-13,1006,Books,North,59,13829.719467003875
2031-10-14,1011,Books,North,54,15542.090867361303
2031-10-15,1085,Clothing,South,60,12842.430119179346
2031-10-16,1090,Clothing,South,37,9883.93422640526
2031-10-17,1047,Electronics,South,21,10012.209464330119
2031-10-18,1036,Books,East,23,5863.097089084462
2031-10-19,1074,Books,North,99,13271.743987577216
2031-10-20,1035,Groceries,East,18,6872.145201740874
2031-10-21,1059,Books,North,17,2982.0785333203057
2031-10-22,1076,Clothing,West,31,12708.186924776926
2031-10-23,1095,Books,East,64,2422.564774534638
2031-10-24,1007,Clothing,North,48,8292.82602159642
2031-10-25,1006,Electronics,South,26,1462.1452312405465
2031-10-26,1042,Clothing,South,22,1139.726145370063
2031-10-27,1057,Electronics,West,45,14967.48977975224
2031-10-28,1080,Groceries,East,36,7157.305895877635
2031-10-29,1085,Electronics,North,64,27969.57962065313
2031-10-30,1045,Books,South,35,9206.348114531025
2031-10-31,1033,Clothing,North,75,11603.863378081389
2031-11-01,1083,Electronics,East,91,33054.43551423426
2031-11-02,1071,Electronics,South,98,30945.2863319453
2031-11-03,1021,Electronics,West,82,32947.71186491739
2031-11-04,1090,Electronics,West,27,8784.672896003138
2031-11-05,1097,Electronics,East,68,6244.887057736023
2031-11-06,1020,Electronics,East,17,5753.68261376666
2031-11-07,1014,Clothing,North,70,14130.137478222294
2031-11-08,1004,Books,West,11,2606.340933088292
2031-11-09,1016,Books,East,5,2307.8332105564946
2031-11-10,1071,Electronics,East,58,10810.17819578197
2031-11-11,1018,Clothing,West,82,25408.5183653719
2031-11-12,1004,Electronics,North,57,10722.044814203851
2031-11-13,1022,Groceries,North,89,5021.065636453298
2031-11-14,1082,Books,West,74,17184.828902671376
2031-11-15,1013,Electronics,West,80,24204.810974818356
2031-11-16,1009,Clothing,West,74,15516.069369283328
2031-11-17,1030,Books,West,74,14905.555856430965
2031-11-18,1012,Clothing,West,85,35018.76510370163
2031-11-19,1021,Groceries,East,14,343.6402819057656
2031-11-20,1036,Electronics,South,72,11148.252796991432
2031-11-21,1038,Groceries,West,1,407.7610600348337
2031-11-22,1009,Books,South,16,7376.956365111524
2031-11-23,1030,Electronics,North,26,5512.696723612152
2031-11-24,1042,Books,East,49,21829.949779137794
2031-11-25,1098,Electronics,South,42,4513.981913333173
2031-11-26,1076,Clothing,North,70,8294.948427603922
2031-11-27,1093,Books,North,66,28025.829118752543
2031-11-28,1097,Groceries,North,53,23987.603542615856
2031-11-29,1035,Groceries,West,9,1072.5734367153636
2031-11-30,1034,Clothing,East,69,2695.7508628387413
2031-12-01,1067,Clothing,North,40,2170.35308628364
2031-12-02,1054,Groceries,West,56,7732.290122727407
2031-12-03,1067,Clothing,South,5,1915.5502390096476
2031-12-04,1046,Electronics,East,56,14554.175754730002
2031-12-05,1005,Groceries,South,72,16793.174354324914
2031-12-06,1027,Books,South,5,1481.1428313567023
2031-12-07,1029,Groceries,West,69,30788.443466156514
2031-12-08,1026,Clothing,South,52,2824.166071332955
2031-12-09,1068,Electronics,East,81,28383.60062589591
2031-12-10,1038,Books,South,73,33881.30854909385
2031-12-11,1034,Groceries,West,98,11225.069005238369
2031-12-12,1043,Groceries,North,33,13876.778349102862
2031-12-13,1014,Books,West,22,7744.706381987435
2031-12-14,1082,Electronics,North,85,1452.6145274464764
2031-12-15,1093,Clothing,South,15,1852.3458506616423
2031-12-16,1031,Clothing,North,65,19946.155634533803
2031-12-17,1028,Clothing,West,71,18188.507810899257
2031-12-18,1062,Clothing,West,23,6179.841565977779
2031-12-19,1005,Books,East,6,741.8754483440587
2031-12-20,1089,Electronics,East,84,28623.14285436707
2031-12-21,1026,Electronics,North,58,8151.610102023198
2031-12-22,1098,Groceries,North,26,5221.401472935502
2031-12-23,1027,Groceries,East,12,2289.225585374848
2031-12-24,1004,Electronics,South,77,26125.504084583772
2031-12-25,1040,Groceries,East,77,4175.236698307792
2031-12-26,1055,Electronics,South,2,221.4310630193815
2031-12-27,1053,Books,North,32,3463.7940683418637
2031-12-28,1079,Books,North,50,3156.4045158348977
2031-12-29,1017,Clothing,West,95,10613.546264837169
2031-12-30,1076,Electronics,West,61,18755.03140822906
2031-12-31,1042,Books,South,11,4056.386441011874
2032-01-01,1088,Electronics,South,68,22681.310853011168
